10/7/2001,2001,4,False,33,16,9,7,under,underdog,33.0,-5.0,35.5,522.0,False
10/7/2001,2001,4,False,35,24,7,14,under,underdog,35.0,-6.5,45.0,499.0,False
10/7/2001,2001,4,False,36,24,18,15,over,underdog,18.0,-3.5,35.0,527.0,False
10/7/2001,2001,4,False,39,14,14,10,under,underdog,39.0,-3.0,36.5,565.0,False
10/8/2001,2001,4,False,13,0,38,35,under,favored,23.0,-12.5,48.5,561.0,False
10/14/2001,2001,5,False,2,31,35,37,over,favored,35.0,-3.0,43.5,517.0,False
10/14/2001,2001,5,False,7,25,27,27,over,favored,27.0,-5.0,39.5,495.0,False
10/14/2001,2001,5,False,8,20,1,13,under,push,8.0,-7.0,39.5,575.0,False
10/14/2001,2001,5,False,9,24,10,14,over,underdog,9.0,-1.5,35.0,558.0,False
10/14/2001,2001,5,False,14,31,4,23,over,underdog,,0.0,34.0,532.0,False
10/14/2001,2001,5,False,17,18,30,23,under,favored,3.0,-3.5,52.0,566.0,False
10/14/2001,2001,5,False,19,17,33,20,over,favored,19.0,-2.5,36.0,491.0,False
10/14/2001,2001,5,False,25,31,13,26,over,favored,25.0,-10.0,44.0,526.0,False
10/14/2001,2001,5,False,26,29,34,26,over,push,21.0,-3.0,36.0,514.0,False
10/14/2001,2001,5,False,29,21,24,17,push,underdog,24.0,-3.0,38.0,518.0,False
10/14/2001,2001,5,False,36,34,12,21,over,underdog,12.0,-6.0,44.0,527.0,False
10/14/2001,2001,5,False,38,15,28,14,under,favored,23.0,-10.5,45.0,506.0,False
10/14/2001,2001,5,False,41,31,39,28,over,push,15.0,-3.0,33.0,554.0,False
10/15/2001,2001,5,False,11,9,44,7,under,favored,11.0,-3.0,37.0,584.0,False
10/18/2001,2001,6,False,18,10,6,13,under,favored,18.0,-9.0,38.5,509.0,False
10/21/2001,2001,6,False,1,24,19,16,under,underdog,19.0,-2.0,41.0,594.0,False
10/21/2001,2001,6,False,9,0,8,24,under,favored,9.0,-1.0,36.0,558.0,False
10/21/2001,2001,6,False,10,24,4,14,over,underdog,4.0,-7.5,33.0,512.0,False
10/21/2001,2001,6,False,13,24,41,27,over,favored,15.0,-5.5,38.5,561.0,False
10/21/2001,2001,6,False,17,17,26,38,over,favored,3.0,-10.5,48.0,566.0,False
10/21/2001,2001,6,False,25,35,14,13,over,underdog,14.0,-3.0,47.5,526.0,False
10/21/2001,2001,6,False,27,13,2,20,under,favored,27.0,-8.0,42.0,538.0,False
10/21/2001,2001,6,False,29,14,38,34,over,favored,23.0,-7.0,46.5,518.0,False
10/21/2001,2001,6,False,34,27,12,10,under,underdog,12.0,-2.5,43.5,563.0,False
10/21/2001,2001,6,False,39,10,33,17,under,favored,39.0,-5.0,33.5,565.0,False
10/21/2001,2001,6,False,44,17,7,14,under,favored,7.0,-3.5,36.0,510.0,False
10/22/2001,2001,6,False,28,9,31,10,under,favored,28.0,-3.0,35.5,518.0,False
10/25/2001,2001,7,False,19,28,17,35,over,favored,3.0,-3.0,47.5,491.0,False
10/28/2001,2001,7,False,4,18,18,17,over,favored,4.0,-7.5,33.0,542.0,False
10/28/2001,2001,7,False,7,12,29,13,under,favored,29.0,-2.5,39.0,495.0,False
10/28/2001,2001,7,False,8,37,35,31,over,underdog,8.0,-2.0,39.0,575.0,False
10/28/2001,2001,7,False,11,17,1,3,under,underdog,1.0,-3.0,38.0,584.0,False
10/28/2001,2001,7,False,12,31,26,20,over,underdog,12.0,-7.0,43.0,576.0,False
10/28/2001,2001,7,False,13,27,9,31,over,favored,13.0,-3.0,39.5,561.0,False
10/28/2001,2001,7,False,31,10,30,20,under,favored,31.0,-1.0,39.0,596.0,False
10/28/2001,2001,7,False,34,27,6,24,over,favored,21.0,-7.5,39.0,563.0,False
10/28/2001,2001,7,False,36,20,24,24,over,favored,24.0,-2.5,36.5,527.0,False
10/28/2001,2001,7,False,38,31,27,34,over,favored,23.0,-12.0,48.5,506.0,False
10/28/2001,2001,7,False,39,41,25,14,over,underdog,39.0,-3.0,38.5,565.0,False
10/28/2001,2001,7,False,44,35,28,21,over,underdog,28.0,-7.5,33.5,510.0,False
10/29/2001,2001,7,False,33,34,41,7,over,underdog,33.0,-3.0,36.0,522.0,False
11/4/2001,2001,8,False,1,7,31,21,under,favored,31.0,-7.0,39.5,594.0,False
11/4/2001,2001,8,False,2,10,26,24,under,favored,2.0,-3.0,42.5,517.0,False
11/4/2001,2001,8,False,6,14,17,30,under,favored,3.0,-3.0,44.5,564.0,False
11/4/2001,2001,8,False,8,27,10,21,over,underdog,8.0,-4.5,34.0,575.0,False
11/4/2001,2001,8,False,14,21,39,20,over,favored,14.0,-5.0,37.0,532.0,False
11/4/2001,2001,8,False,24,23,7,6,under,underdog,24.0,-10.0,34.5,581.0,False
11/4/2001,2001,8,False,27,9,29,16,under,favored,27.0,-6.5,42.5,538.0,False
11/4/2001,2001,8,False,28,27,11,24,over,favored,28.0,-10.5,35.5,518.0,False
11/4/2001,2001,8,False,33,10,4,13,under,favored,33.0,-2.0,33.0,522.0,False
11/4/2001,2001,8,False,34,20,19,25,over,favored,21.0,-5.5,41.0,563.0,False
11/4/2001,2001,8,False,35,21,13,13,under,favored,35.0,-8.5,47.0,499.0,False
11/4/2001,2001,8,False,41,28,18,24,over,underdog,15.0,-3.0,37.5,554.0,False
11/4/2001,2001,8,False,44,27,36,14,over,underdog,36.0,-2.5,37.0,510.0,False
11/5/2001,2001,8,False,30,38,12,28,over,underdog,20.0,-5.5,45.5,556.0,False
11/11/2001,2001,9,False,1,10,28,17,under,favored,28.0,-5.5,37.5,594.0,False
11/11/2001,2001,9,False,2,20,11,13,under,underdog,2.0,-6.0,37.0,517.0,False
11/11/2001,2001,9,False,8,12,14,20,under,favored,14.0,-2.5,37.5,575.0,False
11/11/2001,2001,9,False,10,12,33,15,under,favored,33.0,-3.0,33.0,512.0,False
11/11/2001,2001,9,False,12,26,34,16,under,underdog,12.0,-5.5,45.0,576.0,False
11/11/2001,2001,9,False,13,17,39,20,under,favored,39.0,-5.0,40.0,561.0,False
11/11/2001,2001,9,False,17,24,24,27,over,favored,3.0,-3.0,44.0,566.0,False
11/11/2001,2001,9,False,18,30,9,13,over,underdog,18.0,-4.0,39.5,509.0,False
11/11/2001,2001,9,False,26,21,6,11,under,underdog,5.0,-6.0,40.0,514.0,False
11/11/2001,2001,9,False,29,27,19,7,under,underdog,29.0,-4.5,40.5,518.0,False
11/11/2001,2001,9,False,31,48,25,17,over,underdog,31.0,-4.5,41.0,596.0,False
11/11/2001,2001,9,False,35,28,27,27,over,favored,35.0,-3.0,45.0,499.0,False
11/11/2001,2001,9,False,36,34,30,27,over,underdog,20.0,-6.0,43.5,527.0,False
11/11/2001,2001,9,False,38,48,7,14,over,underdog,23.0,-18.0,47.0,506.0,False
11/12/2001,2001,9,False,41,10,4,16,under,favored,4.0,-1.5,35.0,554.0,False
11/18/2001,2001,10,False,1,45,13,38,over,underdog,1.0,-2.0,39.5,594.0,False
11/18/2001,2001,10,False,4,17,10,27,over,favored,4.0,-8.0,33.0,542.0,False
11/18/2001,2001,10,False,6,20,36,23,over,favored,36.0,-3.5,39.0,564.0,False
11/18/2001,2001,10,False,7,22,35,25,over,favored,35.0,-7.0,43.0,495.0,False
11/18/2001,2001,10,False,9,7,41,20,under,favored,9.0,-1.5,39.5,558.0,False
11/18/2001,2001,10,False,11,3,31,36,over,favored,31.0,-7.0,37.0,584.0,False
11/18/2001,2001,10,False,12,10,44,17,under,favored,12.0,-8.5,43.0,576.0,False
11/18/2001,2001,10,False,14,20,2,23,over,favored,14.0,-10.0,39.5,532.0,False
11/18/2001,2001,10,False,24,0,29,24,under,favored,24.0,-5.5,37.5,581.0,False
11/18/2001,2001,10,False,26,17,38,24,under,favored,23.0,-8.5,46.5,514.0,False
11/18/2001,2001,10,False,27,34,17,20,over,underdog,27.0,-5.5,47.5,538.0,False
11/18/2001,2001,10,False,30,34,34,24,over,underdog,20.0,-9.0,45.0,556.0,False
11/18/2001,2001,10,False,33,20,18,7,under,underdog,33.0,-5.5,36.0,522.0,False
11/18/2001,2001,10,False,39,24,8,27,over,favored,39.0,-5.0,35.0,565.0,False
11/19/2001,2001,10,False,25,28,28,16,push,underdog,25.0,-2.0,44.0,526.0,False
11/22/2001,2001,11,False,11,24,12,26,over,favored,12.0,-7.0,40.5,584.0,False
11/22/2001,2001,11,False,13,27,14,29,over,favored,14.0,-7.0,47.0,561.0,False
11/25/2001,2001,11,False,6,27,24,34,over,favored,24.0,-5.0,36.0,564.0,False
11/25/2001,2001,11,False,7,7,2,10,under,favored,2.0,-3.0,40.0,495.0,False
11/25/2001,2001,11,False,10,18,9,0,under,underdog,10.0,-6.0,35.5,512.0,False
11/25/2001,2001,11,False,17,21,35,40,over,favored,3.0,-2.5,52.5,566.0,False
11/25/2001,2001,11,False,18,21,4,24,over,favored,4.0,-3.0,34.0,509.0,False
11/25/2001,2001,11,False,19,19,36,7,under,underdog,19.0,-1.5,41.0,491.0,False
11/25/2001,2001,11,False,25,6,8,13,under,favored,25.0,-3.0,45.0,526.0,False
11/25/2001,2001,11,False,26,34,27,17,over,underdog,,0.0,42.0,514.0,False
11/25/2001,2001,11,False,28,10,30,28,under,favored,20.0,-2.5,39.0,518.0,False
11/25/2001,2001,11,False,31,3,44,13,under,favored,31.0,-8.0,37.5,596.0,False
11/25/2001,2001,11,False,34,17,1,20,under,favored,21.0,-7.0,44.0,563.0,False
11/25/2001,2001,11,False,41,24,33,34,over,favored,15.0,-2.0,34.5,554.0,False
11/26/2001,2001,11,False,38,17,39,24,under,favored,23.0,-9.5,46.0,506.0,False
11/29/2001,2001,12,False,19,10,31,23,under,favored,31.0,-3.0,37.0,491.0,False
12/2/2001,2001,12,False,2,6,38,35,under,favored,23.0,-8.0,47.0,517.0,False
12/2/2001,2001,12,False,4,39,17,27,over,underdog,4.0,-7.0,43.0,542.0,False
12/2/2001,2001,12,False,8,13,13,10,under,favored,8.0,-7.0,38.0,575.0,False
12/2/2001,2001,12,False,9,13,39,16,under,favored,39.0,-5.0,35.0,558.0,False
12/2/2001,2001,12,False,10,15,41,31,over,favored,10.0,-1.5,35.5,512.0,False
12/2/2001,2001,12,False,24,21,12,10,under,underdog,24.0,-3.0,39.5,581.0,False
12/2/2001,2001,12,False,27,27,7,23,over,favored,27.0,-10.0,41.0,538.0,False
12/2/2001,2001,12,False,29,16,26,17,under,favored,29.0,-3.0,38.0,518.0,False
12/2/2001,2001,12,False,30,31,1,34,over,favored,20.0,-13.0,44.0,556.0,False
12/2/2001,2001,12,False,33,21,25,16,under,favored,33.0,-7.0,41.0,522.0,False
12/2/2001,2001,12,False,35,35,6,0,under,underdog,35.0,-8.5,44.5,499.0,False
12/2/2001,2001,12,False,36,13,34,10,under,push,36.0,-3.0,43.0,527.0,False
12/2/2001,2001,12,False,44,14,11,20,under,favored,42.0,-8.5,35.5,510.0,False
12/3/2001,2001,12,False,18,21,14,28,over,favored,14.0,-3.0,43.0,509.0,False
12/9/2001,2001,13,False,1,10,44,20,under,favored,1.0,-2.0,38.5,594.0,False
12/9/2001,2001,13,False,2,10,27,28,under,favored,27.0,-3.0,39.0,517.0,False
12/9/2001,2001,13,False,6,25,7,24,over,favored,6.0,-3.5,36.5,564.0,False
12/9/2001,2001,13,False,9,10,18,14,under,favored,9.0,-1.0,36.5,558.0,False
12/9/2001,2001,13,False,11,20,28,13,under,underdog,28.0,-3.5,35.5,584.0,False
12/9/2001,2001,13,False,12,20,36,7,under,underdog,12.0,-6.0,41.0,576.0,False
12/9/2001,2001,13,False,14,17,8,7,under,underdog,14.0,-5.5,37.5,532.0,False
12/9/2001,2001,13,False,25,42,41,24,over,underdog,15.0,-2.5,42.5,526.0,False
12/9/2001,2001,13,False,26,27,10,16,over,underdog,5.0,-5.0,36.5,514.0,False
12/9/2001,2001,13,False,30,28,19,26,over,favored,20.0,-9.0,44.5,556.0,False
12/9/2001,2001,13,False,31,24,34,14,over,underdog,31.0,-7.0,37.5,596.0,False
12/9/2001,2001,13,False,33,18,29,7,under,underdog,33.0,-3.5,34.5,522.0,False
12/9/2001,2001,13,False,38,27,35,14,under,underdog,23.0,-7.0,55.0,506.0,False
12/9/2001,2001,13,False,39,15,13,12,under,favored,39.0,-8.0,36.5,565.0,False
12/10/2001,2001,13,False,24,41,17,6,over,underdog,24.0,-5.0,45.0,581.0,False
12/15/2001,2001,14,False,28,17,1,13,under,favored,28.0,-5.0,37.5,518.0,False
12/15/2001,2001,14,False,34,6,30,13,under,favored,20.0,-4.0,46.5,563.0,False
12/16/2001,2001,14,False,4,21,33,26,over,favored,4.0,-3.0,33.5,542.0,False
12/16/2001,2001,14,False,6,9,26,12,under,favored,5.0,-4.0,38.0,564.0,False
12/16/2001,2001,14,False,8,27,39,3,under,underdog,8.0,-2.5,33.0,575.0,False
12/16/2001,2001,14,False,10,10,18,15,under,favored,10.0,-2.0,36.5,512.0,False
12/16/2001,2001,14,False,13,27,25,24,over,push,25.0,-3.0,46.5,561.0,False
12/16/2001,2001,14,False,17,41,2,27,over,underdog,3.0,-4.0,46.5,566.0,False
12/16/2001,2001,14,False,19,26,12,23,over,underdog,12.0,-2.5,37.5,491.0,False
12/16/2001,2001,14,False,29,15,9,14,under,favored,29.0,-8.5,35.0,518.0,False
12/16/2001,2001,14,False,35,21,24,0,under,underdog,35.0,-3.5,43.0,499.0,False
12/16/2001,2001,14,False,36,29,11,3,under,underdog,36.0,-5.5,36.5,527.0,False
12/16/2001,2001,14,False,41,26,14,20,over,underdog,14.0,-2.5,42.5,554.0,False
12/16/2001,2001,14,False,44,6,31,20,under,favored,31.0,-2.5,34.5,510.0,False
12/17/2001,2001,14,False,27,21,38,34,over,favored,23.0,-6.0,51.0,538.0,False
12/22/2001,2001,15,False,26,20,24,13,under,underdog,5.0,-3.0,37.0,514.0,False
12/22/2001,2001,15,False,30,10,41,13,under,favored,20.0,-6.0,45.5,556.0,False
12/22/2001,2001,15,False,35,13,31,3,under,underdog,35.0,-3.0,40.0,499.0,False
12/23/2001,2001,15,False,1,17,11,10,under,underdog,1.0,-3.5,37.0,594.0,False
12/23/2001,2001,15,False,2,33,6,30,over,favored,2.0,-4.0,41.0,517.0,False
12/23/2001,2001,15,False,4,16,9,0,under,underdog,4.0,-10.5,33.5,542.0,False
12/23/2001,2001,15,False,7,32,38,38,over,favored,23.0,-12.5,46.5,495.0,False
12/23/2001,2001,15,False,14,30,10,7,push,underdog,14.0,-7.5,37.0,532.0,False
12/23/2001,2001,15,False,17,28,29,29,over,favored,3.0,-1.0,47.0,566.0,False
12/23/2001,2001,15,False,19,20,34,17,under,favored,19.0,-3.5,40.0,491.0,False
12/23/2001,2001,15,False,25,3,18,33,under,favored,25.0,-2.5,45.5,526.0,False
12/23/2001,2001,15,False,28,27,36,24,over,push,28.0,-3.0,34.0,518.0,False
12/23/2001,2001,15,False,33,47,13,14,over,underdog,33.0,-10.0,36.0,522.0,False
12/23/2001,2001,15,False,39,48,27,21,over,underdog,39.0,-2.5,38.0,565.0,False
12/23/2001,2001,15,False,44,15,8,20,over,favored,42.0,-1.0,33.0,510.0,False
12/29/2001,2001,16,False,39,22,4,10,under,underdog,39.0,-1.5,34.0,565.0,False
12/30/2001,2001,16,False,7,7,1,30,under,favored,7.0,-1.0,39.5,495.0,False
12/30/2001,2001,16,False,9,26,33,23,over,favored,33.0,-8.0,33.5,558.0,False
12/30/2001,2001,16,False,11,27,35,21,over,favored,35.0,-6.5,39.5,584.0,False
12/30/2001,2001,16,False,12,23,30,17,under,underdog,12.0,-1.0,41.0,576.0,False
12/30/2001,2001,16,False,13,0,8,24,under,favored,8.0,-5.5,38.5,561.0,False
12/30/2001,2001,16,False,14,24,25,13,under,favored,14.0,-12.0,40.0,532.0,False
12/30/2001,2001,16,False,18,26,19,30,over,favored,18.0,-4.5,40.0,509.0,False
12/30/2001,2001,16,False,24,21,2,14,under,push,24.0,-7.0,38.5,581.0,False
12/30/2001,2001,16,False,27,10,44,40,over,favored,27.0,-5.0,39.5,538.0,False
12/30/2001,2001,16,False,29,9,6,14,under,favored,29.0,-7.0,37.0,518.0,False
12/30/2001,2001,16,False,31,24,28,21,over,favored,31.0,-5.0,34.5,596.0,False
12/30/2001,2001,16,False,34,22,36,25,over,favored,21.0,-1.5,39.0,563.0,False
12/30/2001,2001,16,False,38,42,17,17,over,underdog,23.0,-13.0,58.5,506.0,False
12/30/2001,2001,16,False,41,38,10,41,over,favored,15.0,-5.0,37.5,554.0,False
1/6/2002,2001,17,False,7,6,26,38,over,favored,5.0,-6.5,36.0,495.0,False
1/6/2002,2001,17,False,8,33,18,13,over,underdog,8.0,-6.0,33.5,545.0,False
1/6/2002,2001,17,False,13,15,11,10,under,underdog,11.0,-3.0,36.0,561.0,False
1/6/2002,2001,17,False,17,29,12,10,under,underdog,3.0,-2.0,51.0,566.0,False
1/6/2002,2001,17,False,24,34,6,7,over,underdog,24.0,-6.5,36.5,581.0,False
1/6/2002,2001,17,False,27,0,35,38,under,favored,35.0,-2.5,46.5,538.0,False
1/6/2002,2001,17,False,28,25,14,34,over,favored,14.0,-3.0,36.5,518.0,False
1/6/2002,2001,17,False,30,22,29,24,over,favored,20.0,-4.5,41.5,556.0,False
1/6/2002,2001,17,False,33,28,10,7,over,underdog,33.0,-7.0,34.5,522.0,False
1/6/2002,2001,17,False,36,21,19,18,under,favored,36.0,-3.5,40.0,527.0,False
1/6/2002,2001,17,False,38,31,2,13,under,underdog,23.0,-14.5,48.0,506.0,False
1/6/2002,2001,17,False,39,13,31,17,under,favored,39.0,-3.0,33.0,565.0,False
1/6/2002,2001,17,False,41,21,9,23,over,favored,15.0,-5.5,37.5,554.0,False
1/6/2002,2001,17,False,44,20,1,17,over,favored,42.0,-3.5,36.5,510.0,False
1/7/2002,2001,17,False,4,19,25,3,under,underdog,4.0,-10.0,37.5,542.0,False
1/12/2002,2001,Wildcard,True,30,38,29,24,over,underdog,20.0,-4.5,42.0,556.0,False
1/12/2002,2001,Wildcard,True,31,31,39,9,over,underdog,31.0,-3.5,33.0,596.0,False
1/13/2002,2001,Wildcard,True,14,25,35,15,over,underdog,14.0,-3.5,39.0,532.0,False
1/13/2002,2001,Wildcard,True,24,3,4,20,under,favored,24.0,-2.5,33.0,581.0,False
1/19/2002,2001,Division,True,8,19,31,33,over,favored,8.0,-3.0,32.5,545.0,False
1/19/2002,2001,Division,True,26,16,30,13,under,push,5.0,-3.0,41.5,514.0,False
1/20/2002,2001,Division,True,33,27,4,10,over,underdog,33.0,-5.5,32.0,522.0,False
1/20/2002,2001,Division,True,38,45,14,17,over,underdog,23.0,-11.0,54.5,506.0,False
1/27/2002,2001,Conference,True,33,17,26,24,over,favored,33.0,-10.0,35.5,522.0,False
1/27/2002,2001,Conference,True,38,29,31,24,over,favored,23.0,-11.0,51.0,506.0,False
2/3/2002,2001,Superbowl,True,38,17,26,20,under,favored,23.0,-14.0,53.0,538.0,True
9/5/2002,2002,1,False,28,13,35,16,under,favored,35.0,-4.0,39.0,518.0,False
9/8/2002,2002,1,False,6,31,29,37,over,favored,29.0,-3.0,43.0,564.0,False
9/8/2002,2002,1,False,7,10,4,7,under,underdog,,0.0,33.0,495.0,False
9/8/2002,2002,1,False,8,27,25,23,over,favored,8.0,-4.5,41.0,545.0,False
9/8/2002,2002,1,False,9,6,34,34,over,favored,9.0,-3.0,37.0,558.0,False
9/8/2002,2002,1,False,10,39,19,40,over,favored,10.0,-2.0,36.0,512.0,False
9/8/2002,2002,1,False,12,23,38,16,under,underdog,23.0,-3.0,51.0,576.0,False
9/8/2002,2002,1,False,14,37,2,34,over,favored,14.0,-7.0,42.5,532.0,False
9/8/2002,2002,1,False,16,19,11,10,under,underdog,11.0,-8.5,33.5,567.0,False
9/8/2002,2002,1,False,18,25,17,28,over,favored,3.0,-3.5,44.0,509.0,False
9/8/2002,2002,1,False,24,49,13,21,over,underdog,24.0,-9.5,35.5,581.0,False
9/8/2002,2002,1,False,30,31,36,17,over,underdog,20.0,-7.5,40.0,556.0,False
9/8/2002,2002,1,False,39,20,27,26,over,favored,39.0,-6.0,37.5,565.0,False
9/8/2002,2002,1,False,41,27,31,24,over,underdog,15.0,-2.0,37.0,554.0,False
9/8/2002,2002,1,False,44,31,1,23,over,underdog,42.0,-6.0,44.5,510.0,False
9/9/2002,2002,1,False,26,30,33,14,over,underdog,33.0,-2.5,37.5,519.0,False
9/15/2002,2002,2,False,2,13,8,14,under,favored,2.0,-2.5,45.0,517.0,False
9/15/2002,2002,2,False,4,0,39,25,under,favored,39.0,-4.5,32.0,542.0,False
9/15/2002,2002,2,False,7,31,13,7,over,underdog,7.0,-3.0,35.5,495.0,False
9/15/2002,2002,2,False,10,20,9,7,under,underdog,10.0,-3.5,39.0,512.0,False
9/15/2002,2002,2,False,11,21,41,13,under,underdog,15.0,-3.5,37.5,584.0,False
9/15/2002,2002,2,False,17,13,24,21,under,favored,,0.0,47.0,566.0,False
9/15/2002,2002,2,False,19,16,18,23,under,favored,19.0,-3.5,46.0,491.0,False
9/15/2002,2002,2,False,25,39,6,45,over,favored,25.0,-3.5,49.0,526.0,False
9/15/2002,2002,2,False,27,35,14,20,over,underdog,14.0,-2.5,45.5,538.0,False
9/15/2002,2002,2,False,29,7,26,44,over,favored,29.0,-1.0,41.0,518.0,False
9/15/2002,2002,2,False,33,17,30,30,over,favored,33.0,-4.0,39.5,522.0,False
9/15/2002,2002,2,False,34,24,16,3,under,underdog,21.0,-13.5,34.0,563.0,False
9/15/2002,2002,2,False,35,14,12,24,under,favored,35.0,-3.5,44.0,499.0,False
9/15/2002,2002,2,False,36,13,1,24,under,favored,36.0,-4.0,40.5,500.0,False
9/15/2002,2002,2,False,38,21,28,26,over,favored,23.0,-12.0,46.0,506.0,False
9/16/2002,2002,2,False,44,7,31,37,push,favored,31.0,-3.0,44.0,510.0,False
9/22/2002,2002,3,False,1,15,34,23,under,favored,21.0,-2.5,39.0,594.0,False
9/22/2002,2002,3,False,2,30,9,3,under,underdog,2.0,-7.0,42.5,517.0,False
9/22/2002,2002,3,False,8,23,27,29,over,favored,27.0,-2.0,40.5,545.0,False
9/22/2002,2002,3,False,12,28,6,23,over,favored,12.0,-7.5,47.0,576.0,False
9/22/2002,2002,3,False,13,31,14,37,over,favored,14.0,-7.5,44.0,513.0,False
9/22/2002,2002,3,False,16,3,17,23,under,favored,3.0,-10.5,38.0,567.0,False
9/22/2002,2002,3,False,24,30,29,3,under,underdog,24.0,-6.0,40.5,581.0,False
9/22/2002,2002,3,False,25,14,7,21,under,favored,25.0,-6.5,44.5,526.0,False
9/22/2002,2002,3,False,26,41,19,38,over,favored,5.0,-8.5,43.5,519.0,False
9/22/2002,2002,3,False,28,9,36,6,under,favored,28.0,-5.5,39.0,518.0,False
